ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
U.s. Polo assn. kids Peach-Coloured & Silver Checked Puff Sleeves Ruffled Pure Cotton Top,U.S. Polo Assn. Kids,Girls,779,5,"Colour: peach-coloured and silver regular A-line topCheckedWoven cottonRound neck with rufflesThree-quarter puff sleeves Button closure at backStraight hemFabric StoryThe go-to Cotton needs no introduction. It's a cooler, softer, natural fabric that breathes. Most cotton fabrics are \""pre-shrunk\"", which makes them highly durable. Easy to handle and care, cotton is comfortable year-round.Fabric Story Pure cotton : The go-to Cotton needs no introduction. It?s a cooler, softer, natural fabric that breathes. Most cotton fabrics are ?pre-shrunk?, which makes them highly durable. Easy to handle and care, cotton is comfortable year-round.", Red
Clovia Women Green & Blue Printed Night suit LS0421R11XL,Clovia,Women,854,5,"Green and blue night suit consists of top and pyjamasGreen printed top, has a round neck, short sleevesA pair of blue printed pyjamas, has drawstring closure",Blue
Van Heusen Sport Men Blue Self-Design Single-Breasted Blazer,Van Heusen Sport,Men,3199,5,"Blue self design blazer with a tinge of grey, has a notched lapel, single-breasted with double-button closures, long sleeves, one welt pocket, two flap pockets on the front",Blue
Raymond Men Blue Solid Single-Breasted Slim Fit Formal Blazer,Raymond,Men,3149,5,"Blue formal blazer, has a notched lapel collar, lightly padded shoulders, single-breasted with double button closures, long sleeves, double vented hem, three outer pockets, has an attached lining with three welt pockets",Blue
Daily Life Forever52 Women Red Super Stay Lip Gloss 7ml,Daily Life Forever52,Women,629,2,"What It Is?:Daily Life Forever52 Super Stay Lip Gloss 7mlColour Shade Name:RedWhat It Does?:A lip gloss that boldly creates the appearance of fuller lips. The Super Stay Lip Gloss by Daily Life Forever52 helps you create a voluminous lip look and features a formula that provides your lips with long lasting moisture for up to 8 hours. This waterproof and smudge-proof lip gloss stays put even during extreme conditions. Furthermore, it coats your lips with a richly pigmented, high-shine, non sticky and lightweight formula for that ultimate glossy look.Features:A lasting lip lacquer for luxe shine and fuller-looking lipsThe formula is enriched with nourishing benefits, keeps lips hydratedIt gives lips a sculpted and volumized gleamFeatures a pointed tip, doe foot applicator for increased precisionAbout The Brand:Daily Life Forever52 is one of the most renowned cosmetic brands that have evolved over the years to make professional beauty products easily accessible to all the gorgeous women all across the globe. The brand's aim is to offer trendy, unique and revolutionizing products that can help you in becoming everything you want to be, reflecting your true potential and at the same time keep your skin healthy naturally.", Red
Roadster Women Pink Regular Fit Solid Cropped Trousers,Roadster,Women,1999,8,"Pink solid mid-rise cropped trousers, has hook and bar closure, and 2 pocketsComes with two belts", Pink
Marks & Spencer Boys Black Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Marks & Spencer,Boys,1499,3,"Black dark wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops", Black
INCOLOR 18-In-1 Eyeshadow Kit 01 - 25 g,INCOLOR,Women,335,8,18-In-1 Eyeshadow Kit 01,
Roadster Men Black & Navyblue Striped Pullover Sweater,Roadster,Men,699,5,"Black and Navy Blue striped pullover sweater, has a round neck, long sleeves, and ribbed hem",Blue
U.S.Polo Assn. Kids Boys Red & Red Solid Straight Fit Joggers,U.S. Polo Assn. Kids,Boys,629,3,"A pair of blue and red  joggers with printed detail, has an elasticated waistband with drawstring closure, two pockets, cuffed hem", Red
Roadster Men Mustard Yellow & Navy Blue Colourblocked Pullover Sweater,Roadster,Men,594,5,"Mustard and Navy Blue colourblocked pullover sweater, has a hood, long sleeves, and ribbed hem",Blue
Yaadleen Women Navy Blue Regular Fit Self Design Casual Shirt,Yaadleen,Women,599,5,"Navy Blue self design casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Blue
Biba Women Coral Red & Off-White Printed Kurta with Palazzos & Dupatta,Biba,Women,2750,6,"Coral red and off-white printed kurta with palazzos and dupattaCoral red and off-white printed straight calf length kurta with embroidered detail, has a V-neck, three-quarter sleeves, side slits, attached liningCoral red and off-white printed palazzos, has partially elasticated waistband, drawstring closureCoral red and off-white printed dupatta", Red
Disney by Wear Your Mind Men Yellow Printed Round Neck T-shirt,Disney by Wear Your Mind,Men,559,5,"Yellow and Black printed T-shirt, has a round neck, and short sleeves", Yellow
fancy mart Artificial Money Plant with Pot,fancy mart,Unisex,591,3,Set content: 1 plant with potPlant type: Money plantPlant colour: GreenPot colour: BrownPot pattern: Solid,
Cortina Set of 2 Blue & White Printed Window Curtains,Cortina,Unisex,545,4,Set content: 2 Window curtainsColour: Blue and WhitePattern: Floral WindowLight blocking: RegularFitting: Eyelet,Blue
GNIST Women Blue Solid Suede Open Toe Flats,GNIST,Women,699,5,"A pair of blue open-toed flats, has mid-top styling, ankle loop and detailsSuede upperCushioned footbedTextured and patterned outsole",Blue
Biba Women Navy Blue & White Solid Tiering Layered A-Line Kurta,Biba,Women,1799,5,"Navy Blue solid A-line kurta with tiered detail, has a round neck, sleeveless and flared hemComes with a navy blue and white printed layer, has a round neck, short sleeves, straight hem, side slits",Blue
W Green & Golden Printed Ready to Wear Lehenga & Blouse with Dupatta,W,Women,5999,8,"Green and golden lehenga choli with dupatta, has sequinned detailGreen and golden printed blouse, has a boat neck, long sleeves, concealed zip closureGreen and golden ready to wear lehenga, has a hook and bar and concealed zip closure, flared hemGreen solid net dupatta, has a printed border", Green
U.S. Polo Assn. Kids Girls Yellow Printed T-shirt Dress,U.S. Polo Assn. Kids,Girls,949,3,"Yellow printed knitted t-shirt dress, has a round neck, long sleeves, and straight hem", Yellow
W Women Navy Blue & Golden Printed Kurta with Sharara & Dupatta,W,Women,4999,8,"Navy blue and golden printed kurta with sharara and dupattaNavy blue and golden straight above knee kurta, has a keyhole neck, three-quarter sleeves, side slitsNavy blue and golden printed sharara, has partially elasticated waistband, drawstring closureNavy blue solid dupatta, has taping border",Blue
Signature Sole Women Blue Woven Design Heels,Signature Sole,Women,962,5,"A pair of blue open toe heels, has regular styling, open back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a wedge heelWarranty: 2 monthsWarranty provided by brand/manufacturer",Blue
Cortina Set of 2 Orange Printed Window Curtains,Cortina,Unisex,629,4,Set content: 2 Window curtainsColour: OrangePattern: Floral WindowLight blocking: RegularFitting: Eyelet, Orange
MSC Women White Woven Design Mules,MSC,Women,1119,5,"A pair of white open toe mules, has regular styling, open back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a slim heel", White
Cortina Blue Set of 2 Door Curtains,Cortina,Unisex,629,4,Set content: 2 Door curtainsColour: BluePattern: Floral PrintedLight blocking: RegularFitting: EyeletLining: No,Blue
Sparx Men Black & Red Comfort Sandals,Sparx,Men,806,5,"A pair of black and red comfort sandals, has velcro closureSynthetic upper with velcro closureCushioned footbedPatterned tpr outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Red
W Women Navy Blue & Peach-Coloured Striped Top with Palazzos,W,Women,1799,5,"This clothing set consists of top and palazzosNavy Blue and peach-coloured striped top, has a tie-up neck, three-quarter sleevesNavy Blue, white and peach-coloured striped palazzos, has an inner drawstring closure",Blue
SHOWOFF Men Tan Brown Solid Biker Jacket,SHOWOFF,Men,3698,5,"Tan brown solid jacket, has a lapel collar, 3 pockets, zip closure, long sleeves, straight hem, and satin", Brown
INCOLOR 24 In 1 Eyeshadow Palette 03 - 18 g,INCOLOR,Women,380,3,"24 In 1 Eyeshadow Palette 03What It Does:Incolor 24 in 1 Eyeshadow Palette brings to you an enchanting collection of 21 versatile shades that can be layered in infinite ways to create a vast array of looks with just one palette.From subtle, natural, dramatic to bold glittering looks, this palette will be your new go-to-palette for all your makeup routines.Each shade in this palette features a smooth, creamy, blendable and ultra pigmented formula that lets you create artistry level everyday looks effortlessly.Features:Eyeshadow palette featuring 21 highly pigmented shadesThese shadows melt effortless onto the lids for a smooth, even applicationThey deliver a long wearing, pigment rich colour with superior blendabilityFrom subtle hues to bolder deeper shades, this palette has it all",
GNIST Women Pink Solid Sandals,GNIST,Women,949,6,"A pair of pink open toe sandals, has regular styling, ankle loop detailSynthetic Patent upperCushioned footbedTextured and patterned outsole, has a stiletto heelWarranty: 1 monthWarranty provided by brand/manufacturer", Pink
KARATCART Black 22K Gold-Plated Kundan Stone-Studded Jewellery Set,KARATCART,Women,798,5,"This jewellery set consists of a necklace and a pair of earrings Black 22K gold-plated kundan stone-studded necklace with beaded detail, secured with a lobster closureA pair of matching drop earrings, secured with post-and-back closureWarranty: 1 monthWarranty provided by Brand Owner / Manufacturer", Black
U.S. Polo Assn. Kids Boys Green Self Design Henley Neck T-shirt,U.S. Polo Assn. Kids,Boys,779,5,"Green self design T-shirt, has a henley neck, and long sleeves", Green
U.S. Polo Assn. Kids Boys Red Solid Reversible Bomber Jacket,U.S. Polo Assn. Kids,Boys,2449,7,"Red and Grey solid jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and unlined", Red
U.S. Polo Assn. Kids Girls Pink Mermaid Sequinned Top,U.S. Polo Assn. Kids,Girls,999,6,"Pink mermaid sequinned knitted top, has a round neck, and long sleeves", Pink
boAt BassHeads 242 Lime Wired Earphones with Sports Fit Stretch Resistance & IPX4,boAt,Unisex,536,7,"Get ready to redefine fitness fashion and utility with the boAt Bassheads 242, it's time to get your sport on. It carries ear hooks that are crafted from silicon to maximize comfort and a secure fit that allows you to maximize your workouts. Coated with IPX 4 sweat and water protection, the Bassheads 242 emphasizes on all around ability with 10mm drivers that reproduces a quality sound. Move around freely with the superior coated cable that reaches comfortably from your pocket till your ears. Connect to a number of devices with ease using the 3.5mm straight jack, because there's no stress, only sweetness when you're riding the waves on this boAt. You can tune in and out with the pause/play button that can also take calls (With In-line Mic.) and control volume in-between exercise reputations. Lead your fight to fitness in style with the boAt Bassheads 242, its time to get your sport on! Brand customer support Details022-4946-1882 / 91-22-4946-1882info@imaginemarketingindia.comsupport.boat-lifestyle.com", Red
Ed Hardy Men Navy Blue & Off-White Slim Fit Checked Casual Shirt,Ed Hardy,Men,1999,5,"Navy blue, off-white and black checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
Krafted With Happiness Unisex Red & Orange Veere Rakhi,Krafted with Happiness,Unisex,496,4,Red and orange Veere RakhiMaterial: FabricClosure: Drawstring, Red
United Colors of Benetton Boys Blue Distressed Regular Fit Denim Shorts,United Colors of Benetton,Boys,1299,3,"Blue solid mid-rise distressed denim shorts, has 5 pockets, and button and zip closure",Blue
VASTRAMAY Men Gold & Green Woven Design Nehru Jacket,VASTRAMAY,Men,999,5,"Gold-toned and green woven design nehru jacket, has a mandarin collar, a full button placket, three pockets, sleeveless.Comes with a pocket square", Green
Raymond Men Beige Self Design Contemporary Fit Single Breasted Bandhgala Blazer,Raymond,Men,6999,5,"Beige single-breasted Bandhgala blazer, has a mandarin collar with maroon piping, long sleeves, padded shoulders, attached lining with three welt pockets, three outer flap pockets, double-vented back hemBeige self designed formal trouser has four pockets, button closure, zip fly, waist band with belt loops", Beige
Wintage Men Orange Woven Design Straight Kurta,Wintage,Men,1311,5,"Orange woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits", Orange
GNIST Women Black Solid Open Toe Flats,GNIST,Women,699,5,"A pair of black open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsole", Black
U.S. Polo Assn. Kids Girls Yellow & White Printed Round Neck T-shirt,U.S. Polo Assn. Kids,Girls,649,3,"Yellow and White printed T-shirt, has a round neck, and long sleeves", Yellow
United Colors of Benetton Boys Green & Yellow Regular Fit Checked Casual Shirt,United Colors of Benetton,Boys,599,3,"Green and Yellow checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Green
U.S. Polo Assn. Kids Boys Navy Blue & Red Printed Polo Collar T-shirt,U.S. Polo Assn. Kids,Boys,779,3,"Navy blue, red and white printed T-shirt, has a polo collar, and short sleeves",Blue
Roadster Men Black Sneakers,Roadster,Men,909,5,"A pair of round-toe black sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Black
SCOUP Women White Embellished High-Low Semi-Sheer Top,SCOUP,Women,989,5,"White embellished woven high-low semi-sheer top, has a round neck, and short sleeves", White
U.S. Polo Assn. Kids Girls Pink Solid Open Front Jacket,U.S. Polo Assn. Kids,Girls,1499,4,"Pink solid jacket, has a stand collar, 2 pockets, button closure, long sleeves, straight hem", Pink
Signature Sole Women Mustard Solid Mules,Signature Sole,Women,1200,5,"A pair of mustard open toe mules, has regular styling, open back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a stiletto heelWarranty: 2 monthsWarranty provided by brand/manufacturer", Mustard
